":LABEL",":ID","name:string"
"Branch","branch:6906","playground-draggable"
"Branch","branch:6907","prefer-encrypt-setting"
"Branch","branch:6908","proguard"
"Branch","branch:6909","remoteFolderId"
"Branch","branch:6910","rewrite-full-text-search"
"Branch","branch:6911","rewrite-imap-expunge"
"Branch","branch:6912","rewrite-imap-idle"
"Branch","branch:6913","send-e2e-test"
"Branch","branch:6914","socks_proxy"
"Branch","branch:6915","spamassassin_support"
"Branch","branch:6916","split-synchronization-code"
"Branch","branch:6917","sputnik_ci"
"Branch","branch:6918","subfolders"
"Branch","branch:6919","support-multiappend"
"Branch","branch:6920","theme_pack_support"
"Branch","branch:6921","unparsed-header-methods"
"Branch","branch:6922","xoauth2"
"Branch","branch:6926","develop"
"Branch","branch:6927","feature/Captcha"
"Branch","branch:6928","feature/proprietary-integration"
"Branch","branch:6929","hotfix/scripts"
"Branch","branch:6930","master"
"Branch","branch:6932","master"
"Branch","branch:6933","version_1.2.0"
"Branch","branch:6935","master"
"Branch","branch:6958","LegacyAPK"
"Branch","branch:6959","gh-pages"
"Branch","branch:6960","master"
"Branch","branch:6961","mvvm"
"Branch","branch:6963","master"
"Branch","branch:6965","master"
"Branch","branch:6966","new_result_view"
"Branch","branch:6967","room"
"Branch","branch:6968","version-1.4.1"
"Branch","branch:6970","master"
"Branch","branch:6972","master"
"Branch","branch:6973","nav-test"
"Branch","branch:6975","master"
"Branch","branch:6977","master"
"Branch","branch:6981","add-license-1"
"Branch","branch:6982","master"
"Branch","branch:6984","master"
"Branch","branch:6986","master"
"Branch","branch:6987","vishesh"
"Branch","branch:6989","master"
"Branch","branch:6997","master"
"Branch","branch:7008","master"
"Branch","branch:7010","master"
"Branch","branch:7012","master"
"Branch","branch:7014","master"
"Branch","branch:7019","master"
"Branch","branch:7021","master"
"Branch","branch:7023","dev"
"Branch","branch:7024","master"
"Branch","branch:7028","master"
"Branch","branch:7029","opencv-integration"
"Branch","branch:7035","master"
"Branch","branch:7037","master"
"Branch","branch:7039","master"
"Branch","branch:7041","master"
"Branch","branch:7052","master"
"Branch","branch:7053","releases"
"Branch","branch:7056","master"
"Branch","branch:7060","develop"
"Branch","branch:7061","easteregg"
"Branch","branch:7062","locationparse"
"Branch","branch:7063","map"
"Branch","branch:7064","master"
"Branch","branch:7065","scheme"
"Branch","branch:7067","master"
"Branch","branch:7073","master"
"Branch","branch:7075","master"
"Branch","branch:7076","mmathieum"
"Branch","branch:7101","fixWebdav"
"Branch","branch:7102","master"
"Branch","branch:7117","dev"
"Branch","branch:7118","master"
"Branch","branch:7126","beta"
"Branch","branch:7127","master"
"Branch","branch:7129","master"
"Branch","branch:7131","master"
"Branch","branch:7137","master"
"Branch","branch:7138","safe"
"Branch","branch:7147","dev/2.0"
"Branch","branch:7148","master"
"Branch","branch:7150","master"
"Branch","branch:7152","develop"
"Branch","branch:7153","master"
"Branch","branch:7154","v1.0"
"Branch","branch:7156","master"
"Branch","branch:7163","master"
"Branch","branch:7168","master"
"Branch","branch:7171","master"
"Branch","branch:7179","master"
"Branch","branch:7181","master"
"Branch","branch:7192","Mow3l-dev"
"Branch","branch:7193","dev"
"Branch","branch:7194","esoxjem-445-add-fastscroll"
"Branch","branch:7195","master"
"Branch","branch:7197","master"
"Branch","branch:7199","dev"
"Branch","branch:7200","master"
"Branch","branch:7204","docu"
"Branch","branch:7205","gh-pages"
"Branch","branch:7206","master"
"Branch","branch:7208","master"
"Branch","branch:7210","master"
"Branch","branch:7274","development"
"Branch","branch:7275","feature/animated_onboarding"
"Branch","branch:7276","feature/code_quiz"
"Branch","branch:7277","feature/constraint_layout_experiment"
"Branch","branch:7278","feature/courses_progress"
"Branch","branch:7279","feature/firebase_invites"
"Branch","branch:7280","feature/hide_toolbar_on_scroll"
"Branch","branch:7281","feature/instant_app"
"Branch","branch:7282","feature/kotlin_inspections"
"Branch","branch:7283","feature/notification_badges"
"Branch","branch:7284","feature/scroll_fix"
"Branch","branch:7285","feature/step_text_improvements"
"Branch","branch:7286","feature/update_sb"
"Branch","branch:7287","master"
"Branch","branch:7289","development"
"Branch","branch:7290","master"
"Branch","branch:7291","staging"
"Branch","branch:7297","master"
"Branch","branch:7299","master"
"Branch","branch:7301","master"
"Branch","branch:7303","master"
"Branch","branch:7313","WorldMap2"
"Branch","branch:7314","akshay-zoom"
"Branch","branch:7315","apphance-changes"
"Branch","branch:7316","develop"
"Branch","branch:7317","master"
"Branch","branch:7318","reimplement-zoom"
"Branch","branch:7319","smarter-memory-management"
"Branch","branch:7321","FilePickFeature"
"Branch","branch:7322","master"
"Branch","branch:7351","master"
"Branch","branch:7356","master"
"Branch","branch:7362","master"
"Branch","branch:7367","kotlin"
"Branch","branch:7368","master"
"Branch","branch:7369","rx"
"Branch","branch:7371","master"
"Branch","branch:7372","shailesh"
"Branch","branch:7376","master"
"Branch","branch:7381","dev"
"Branch","branch:7382","master"
"Branch","branch:7383","release/v1.1.1"
"Branch","branch:7385","master"
"Branch","branch:7387","master"
"Branch","branch:7389","develop"
"Branch","branch:7390","issues/167-new-app-version"
"Branch","branch:7391","master"
"Branch","branch:7392","release/1.1"
"Branch","branch:7393","release/1.2"
"Branch","branch:7394","release/1.3"
"Branch","branch:7395","release/1.4"
"Branch","branch:7396","release/1.5"
"Branch","branch:7397","release/1.6"
"Branch","branch:7398","release/1.7"
"Branch","branch:7399","release/1.8"
"Branch","branch:7400","release/1.9"
"Branch","branch:7401","release/2.0"
"Branch","branch:7402","release/2.1"
"Branch","branch:7403","release/2.2"
"Branch","branch:7405","master"
"Branch","branch:7407","master"
"Branch","branch:7409","dev"
"Branch","branch:7410","master"
"Branch","branch:7422","master"
"Branch","branch:7424","master"
"Branch","branch:7426","master"
"Branch","branch:7428","master"
"Branch","branch:7430","master"
"Branch","branch:7434","master"
"Branch","branch:7435","v1.1"
"Branch","branch:7437","master"
"Branch","branch:7439","master"
"Branch","branch:7441","master"
"Branch","branch:7451","develop"
"Branch","branch:7452","master"
"Branch","branch:7454","master"
"Branch","branch:7456","master"
"Branch","branch:7458","master"
"Branch","branch:7460","master"
"Branch","branch:7462","master"
"Branch","branch:7567","master"
"Branch","branch:7569","master"
"Branch","branch:7571","dev"
"Branch","branch:7572","master"
"Branch","branch:7574","ConnectU2"
"Branch","branch:7575","Developer"
"Branch","branch:7576","Nightly-impreza233"
"Branch","branch:7577","Testing"
"Branch","branch:7578","master"
"Branch","branch:7580","master"
"Branch","branch:7582","master"
"Branch","branch:7585","develop"
"Branch","branch:7586","master"
"Branch","branch:7588","master"
"Branch","branch:7590","master"
"Branch","branch:7607","master"
"Branch","branch:7612","develop"
"Branch","branch:7613","gh-pages"
"Branch","branch:7614","master"
"Branch","branch:7616","master"
"Branch","branch:7618","master"
"Branch","branch:7620","master"
"Branch","branch:7622","master"
"Branch","branch:7625","akilawickey"
"Branch","branch:7626","chalaka"
"Branch","branch:7627","gh-pages"
"Branch","branch:7628","lahiru"
"Branch","branch:7629","master"
"Branch","branch:7635","master"
"Branch","branch:7637","develop"
"Branch","branch:7638","feature/polish_p1"
"Branch","branch:7639","feature/polish_p2"
"Branch","branch:7640","master"
"Branch","branch:7641","try/color2"
"Branch","branch:7643","master"
"Branch","branch:7645","master"
"Branch","branch:7647","master"
"Branch","branch:7649","master"
"Branch","branch:7651","master"
"Branch","branch:7653","master"
"Branch","branch:7671","master"
"Branch","branch:7682","develop"
"Branch","branch:7683","experiment_change_playback_rate"
"Branch","branch:7684","feature/dynamic_interface_management"
"Branch","branch:7685","feature/improve_play_pause_response"
"Branch","branch:7686","gh-pages"
"Branch","branch:7687","master"
"Branch","branch:7693","master"
"Branch","branch:7695","master"
"Branch","branch:7698","master"
"Branch","branch:7700","master"
"Branch","branch:7702","master"
"Branch","branch:7709","master"
"Branch","branch:7720","master"
"Branch","branch:7725","master"
"Branch","branch:7756","master"
"Branch","branch:7757","release/1.4"
"Branch","branch:7759","master"
"Branch","branch:7770","master"
"Branch","branch:7771","sheet-alpha-animation"
"Branch","branch:7773","master"
"Branch","branch:7775","master"
"Branch","branch:7783","assets"
"Branch","branch:7784","feature/distinct-animation-types"
"Branch","branch:7785","master"
"Branch","branch:7839","master"
"Branch","branch:7841","master"
"Branch","branch:7843","master"
"Branch","branch:7845","master"
"Branch","branch:7847","develop"
"Branch","branch:7848","iOS"
"Branch","branch:7849","master"
"Branch","branch:7851","master"
"Branch","branch:7853","master"
"Branch","branch:7855","master"
"Branch","branch:7858","master"
"Branch","branch:7860","master"
"Branch","branch:7861","mmathieum"
"Branch","branch:7863","gh-pages"
"Branch","branch:7864","master"
"Branch","branch:7866","master"
"Branch","branch:7878","dev"
"Branch","branch:7879","gh-pages"
"Branch","branch:7880","master"
"Branch","branch:7881","quality"
"Branch","branch:7882","release-min"
"Branch","branch:7884","master"
"Branch","branch:7886","master"
"Branch","branch:7888","GIS_rohit"
"Branch","branch:7889","fix-landmark-confirm"
"Branch","branch:7890","gh-pages"
"Branch","branch:7891","maps_populate"
"Branch","branch:7892","master"
"Branch","branch:7893","navatar_bhandarijiwan"
"Branch","branch:7894","publish-1.0"
"Branch","branch:7895","ui_manju"
"Branch","branch:7897","master"
"Branch","branch:7899","master"
"Branch","branch:7901","master"
"Branch","branch:7903","beta"
"Branch","branch:7904","develop"
"Branch","branch:7905","hotfix"
"Branch","branch:7906","master"
"Branch","branch:7908","master"
"Branch","branch:7910","huh"
"Branch","branch:7911","master"
"Branch","branch:7913","master"
"Branch","branch:7923","dev"
"Branch","branch:7924","master"
"Branch","branch:7926","master"
"Branch","branch:7928","master"
"Branch","branch:7930","master"
"Branch","branch:7932","master"
"Branch","branch:7934","master"
"Branch","branch:7938","ci-travis"
"Branch","branch:7939","development"
"Branch","branch:7940","release"
"Branch","branch:7943","master"
"Branch","branch:7944","v1.4-micromax"
"Branch","branch:7945","v2.0-wip"
"Branch","branch:7947","master"
"Branch","branch:7949","master"
"Branch","branch:7951","master"
"Branch","branch:7953","master"
"Branch","branch:7954","mmathieum"
"Branch","branch:7956","master"
"Branch","branch:7964","PR-2P4"
"Branch","branch:7965","PR-SITA-3.2"
"Branch","branch:7966","TH-COLLETTA"
"Branch","branch:7967","TH-DISTEFANO"
"Branch","branch:7968","TH-MUCCIOLI"
"Branch","branch:7969","TH-SITA"
"Branch","branch:7970","gospel"
"Branch","branch:7971","master"
"Branch","branch:7972","original-master"
"Branch","branch:7975","master"
"Branch","branch:7977","master"
"Branch","branch:7979","master"
"Branch","branch:7981","master"
"Branch","branch:7983","master"
"Branch","branch:7992","develop"
"Branch","branch:7993","master"
"Branch","branch:7994","wubli"
"Branch","branch:7996","master"
"Branch","branch:8003","master"
"Branch","branch:8006","master"
"Branch","branch:8008","master"
"Branch","branch:8010","master"
"Branch","branch:8012","master"
"Branch","branch:8035","browser"
"Branch","branch:8036","master"
"Branch","branch:8038","master"
"Branch","branch:8040","master"
"Branch","branch:8042","master"
"Branch","branch:8044","generic"
"Branch","branch:8045","generic_chooser"
"Branch","branch:8046","master"
"Branch","branch:8048","master"
"Branch","branch:8051","master"
"Branch","branch:8053","master"
"Branch","branch:8055","master"
"Branch","branch:8133","master"
"Branch","branch:8153","gamestateCleanup"
"Branch","branch:8154","master"
"Branch","branch:8161","master"
"Branch","branch:8163","master"
"Branch","branch:8165","master"
"Branch","branch:8167","master"
"Branch","branch:8188","DroidconUK2013"
"Branch","branch:8190","WearableDataHack"
"Branch","branch:8191","master"
"Branch","branch:8203","develop"
"Branch","branch:8204","master"
"Branch","branch:8206","master"
"Branch","branch:8207","michael"
"Branch","branch:8208","mitchell"
"Branch","branch:8209","robolectric"
"Branch","branch:8210","studio-update"
"Branch","branch:8211","ui-tweak"
"Branch","branch:8212","version-2"
"Branch","branch:8214","master"
"Branch","branch:8216","master"
"Branch","branch:8218","master"
"Branch","branch:8226","creation_branch"
"Branch","branch:8227","gh-pages"
"Branch","branch:8228","master"
"Branch","branch:8230","android-studio"
"Branch","branch:8231","master"
"Branch","branch:8233","master"
"Branch","branch:8246","master"
"Branch","branch:8248","master"
"Branch","branch:8251","master"
"Branch","branch:8253","master"
"Branch","branch:8255","master"
"Branch","branch:8277","master"
"Branch","branch:8279","develop"
"Branch","branch:8281","master"
"Branch","branch:8283","develo"
"Branch","branch:8284","master"
"Branch","branch:8286","master"
"Branch","branch:8288","master"
"Branch","branch:8342","dev"
"Branch","branch:8343","master"
"Branch","branch:8345","master"
"Branch","branch:8347","master"
"Branch","branch:8350","master"
"Branch","branch:8365","master"
"Branch","branch:8388","master"
"Branch","branch:8389","sync_service"
"Branch","branch:8402","develop"
"Branch","branch:8403","fdroid-phase-out"
"Branch","branch:8404","master"
"Branch","branch:8405","omapi_experimental"
"Branch","branch:8407","master"
"Branch","branch:8411","develop"
"Branch","branch:8412","feature/cache-activity"
"Branch","branch:8413","feature/handle-weekday-change-with-rx"
"Branch","branch:8414","feature/opening-hours-card"
"Branch","branch:8415","feature/replace-eventbus-with-rx"
"Branch","branch:8416","feature/unit-tests"
"Branch","branch:8417","feature/view-separation"
"Branch","branch:8418","feature/week-activity"
"Branch","branch:8419","master"
"Branch","branch:8420","mockable-provider"
"Branch","branch:8421","rebuild"
"Branch","branch:8422","release/1.0"
"Branch","branch:8425","master"
"Branch","branch:8434","master"
"Branch","branch:8436","3.3"
"Branch","branch:8437","master"
"Branch","branch:8438","wiki"
"Branch","branch:8546","CatalogLessonCovers"
"Branch","branch:8547","buildfix-netcipher"
"Branch","branch:8548","cacheword"
"Branch","branch:8549","dev"
"Branch","branch:8550","dev_secureshare_fixes"
"Branch","branch:8551","facebook_submission"
"Branch","branch:8552","feature-101-interactive-trainer"
"Branch","branch:8553","lint-cleanup"
"Branch","branch:8554","master"
"Branch","branch:8555","rz"
"Branch","branch:8556","storymaker-icons"
"Branch","branch:8557","storymaker1"
"Branch","branch:8558","zt_merge"
"Branch","branch:8560","master"
"Branch","branch:8564","driver"
"Branch","branch:8565","master"
"Branch","branch:8566","passenger"
"Branch","branch:8567","scanner"
"Branch","branch:8570","master"
"Branch","branch:8572","master"
"Branch","branch:8574","master"
"Branch","branch:8576","master"
"Branch","branch:8586","#73_trajectoryLine_tweak"
"Branch","branch:8587","#89_music"
"Branch","branch:8588","develop"
"Branch","branch:8589","feature/#103_shareAndroidIntent"
"Branch","branch:8590","feature/#103_tutorial"
"Branch","branch:8591","feature/#111_inviteAndShare"
"Branch","branch:8592","feature/#114_proguard"
"Branch","branch:8593","feature/#115_thrusterSoundPause"
"Branch","branch:8594","feature/#121_nextLevelOrDifficulty"
"Branch","branch:8595","feature/#123_purchaseThanks"
"Branch","branch:8596","feature/#126_backgroundNotShowing"
"Branch","branch:8597","feature/#128_faceUpWarning"
"Branch","branch:8598","feature/#129_backgroundNotMoving"
"Branch","branch:8599","feature/#130_upgradeGdx"
"Branch","branch:8600","feature/#133_ingameSettings"
"Branch","branch:8601","feature/#136_redoLevelScreen"
"Branch","branch:8602","feature/#13_accelerometerMultiplierAndDeadZone"
"Branch","branch:8603","feature/#19_tableLayout"
"Branch","branch:8604","feature/#20_loadingScreenFontManager"
"Branch","branch:8605","feature/#26_shipDeath"
"Branch","branch:8606","feature/#33_fontAssetOnMinimise"
"Branch","branch:8607","feature/#34_loseUpdate"
"Branch","branch:8608","feature/#35_DebugKeys"
"Branch","branch:8609","feature/#39_fontSize"
"Branch","branch:8610","feature/#40_dynamicBackground"
"Branch","branch:8611","feature/#42_levelSelection"
"Branch","branch:8612","feature/#43_winScreen"
"Branch","branch:8613","feature/#44_debugMenu"
"Branch","branch:8614","feature/#46_countdownScreen"
"Branch","branch:8615","feature/#47_Skin"
"Branch","branch:8616","feature/#48_buttons"
"Branch","branch:8617","feature/#50_levels"
"Branch","branch:8618","feature/#53_starContact"
"Branch","branch:8619","feature/#57_sound"
"Branch","branch:8620","feature/#58_hudScore"
"Branch","branch:8621","feature/#59_VelocityIndicatorsOnShipActive"
"Branch","branch:8622","feature/#60_resourcePack"
"Branch","branch:8623","feature/#61_fontInSkin"
"Branch","branch:8624","feature/#65_touch-click"
"Branch","branch:8625","feature/#68_settings"
"Branch","branch:8626","feature/#71_animationExtraFrame"
"Branch","branch:8627","feature/#73_trajectoryLine"
"Branch","branch:8628","feature/#75_cacheJoystickOverlay"
"Branch","branch:8629","feature/#77_firstGameScreenRenderDeltaTime"
"Branch","branch:8630","feature/#77_firstRenderDelta"
"Branch","branch:8631","feature/#78_joystickWidth"
"Branch","branch:8632","feature/#79_cacheGravityAndCollision"
"Branch","branch:8633","feature/#82_generatedPlanetTextures"
"Branch","branch:8634","feature/#85_freeAndPaid"
"Branch","branch:8635","feature/#86_levels"
"Branch","branch:8636","feature/#8_worldBorder"
"Branch","branch:8637","feature/#97_backgroundInMenus"
"Branch","branch:8638","feature/GameScreenRename"
"Branch","branch:8639","feature/androidBackButton"
"Branch","branch:8640","feature/assetManager"
"Branch","branch:8641","feature/background"
"Branch","branch:8642","feature/box2d"
"Branch","branch:8643","feature/buttonIcons"
"Branch","branch:8644","feature/camera"
"Branch","branch:8645","feature/components"
"Branch","branch:8646","feature/delimitedFuelProgressBar"
"Branch","branch:8647","feature/explosion"
"Branch","branch:8648","feature/fuelConstant"
"Branch","branch:8649","feature/gameImplementation"
"Branch","branch:8650","feature/gameplayTweaks"
"Branch","branch:8651","feature/gdx-pay"
"Branch","branch:8652","feature/googleServices"
"Branch","branch:8653","feature/gravity"
"Branch","branch:8654","feature/hud"
"Branch","branch:8655","feature/inertia"
"Branch","branch:8656","feature/leeRefactor"
"Branch","branch:8657","feature/levelManager"
"Branch","branch:8658","feature/logging"
"Branch","branch:8659","feature/media"
"Branch","branch:8660","feature/newLevels"
"Branch","branch:8661","feature/performances"
"Branch","branch:8662","feature/physicsAreComing"
"Branch","branch:8663","feature/planets"
"Branch","branch:8664","feature/refactor"
"Branch","branch:8665","feature/scene"
"Branch","branch:8666","feature/shipRotation"
"Branch","branch:8667","feature/thurster"
"Branch","branch:8668","feature/touchInput"
"Branch","branch:8669","feature/winCondition"
"Branch","branch:8670","feature/winFailConditions"
"Branch","branch:8671","master"
"Branch","branch:8673","master"
"Branch","branch:8676","master"
"Branch","branch:8692","master"
"Branch","branch:8694","iOS"
"Branch","branch:8695","master"
"Branch","branch:8708","master"
"Branch","branch:8710","master"
"Branch","branch:8711","mmathieum"
"Branch","branch:8713","master"
"Branch","branch:8715","master"
"Branch","branch:8717","master"
"Branch","branch:8724","dev"
"Branch","branch:8725","discontinued"
"Branch","branch:8726","master"
"Branch","branch:8727","v3"
"Branch","branch:8729","master"
"Branch","branch:8759","2.65_bugfix"
"Branch","branch:8760","2.82_bugfix"
"Branch","branch:8761","dev"
"Branch","branch:8762","master"
"Branch","branch:8765","backendErrorCatch"
"Branch","branch:8766","joshproehl/actual_async"
"Branch","branch:8767","master"
"Branch","branch:8769","master"
"Branch","branch:8771","Beta"
"Branch","branch:8772","master"
"Branch","branch:8774","alpha-1"
"Branch","branch:8775","master"
"Branch","branch:8776","stable-1.2"
"Branch","branch:8779","develop"
"Branch","branch:8780","master"
"Branch","branch:8782","master"
"Branch","branch:8787","google_play"
"Branch","branch:8788","master"
"Branch","branch:8790","master"
"Branch","branch:8792","master"
"Branch","branch:8795","master"
"Branch","branch:8797","master"
"Branch","branch:8799","master"
"Branch","branch:8807","master"
"Branch","branch:8809","master"
"Branch","branch:8812","french"
"Branch","branch:8813","french-translation"
"Branch","branch:8814","master"
"Branch","branch:8816","master"
"Branch","branch:8818","master"
"Branch","branch:8820","master"
"Branch","branch:8822","master"
"Branch","branch:8824","master"
"Branch","branch:8825","products"
"Branch","branch:8827","master"
"Branch","branch:8840","flavors"
"Branch","branch:8841","gradle"
"Branch","branch:8842","issue-1-music"
"Branch","branch:8843","issue-2-favorites"
"Branch","branch:8844","issue-6-share-action-provider"
"Branch","branch:8845","issue-7-search"
"Branch","branch:8846","master"
"Branch","branch:8847","new-category-icons"
"Branch","branch:8848","poem-view-pager"
"Branch","branch:8854","gh-pages"
"Branch","branch:8855","master"
"Branch","branch:8865","master"
"Branch","branch:8935","bottom-tabs"
"Branch","branch:8936","gh-pages"
"Branch","branch:8937","master"
"Branch","branch:8939","master"
"Branch","branch:8941","master"
"Branch","branch:8943","alt_tutorial"
"Branch","branch:8944","armor_implementation"
"Branch","branch:8945","eric_test"
"Branch","branch:8946","initial_map_data"
"Branch","branch:8947","map_progress"
"Branch","branch:8948","maptemplate"
"Branch","branch:8949","master"
"Branch","branch:8950","testmerge1.7.5"
"Branch","branch:8951","wandringtest"
"Branch","branch:8953","master"
"Branch","branch:8955","master"
"Branch","branch:8982","master"
"Branch","branch:8984","master"
"Branch","branch:8985","parse_in_service"
"Branch","branch:8987","master"
"Branch","branch:8992","develop"
"Branch","branch:8993","feature/email_export"
"Branch","branch:8994","feature/integrate-sweet-record"
"Branch","branch:8995","hotfix/android_v1.2_fixes"
"Branch","branch:8996","master"
"Branch","branch:8997","revert-12-feature/email_export"
"Branch","branch:8998","revert-13-revert-12-feature/email_export"
"Branch","branch:9008","develop"
"Branch","branch:9009","feature-homecreen-widget"
"Branch","branch:9010","gh-pages"
"Branch","branch:9011","master"
"Branch","branch:9028","master"
"Branch","branch:9029","release"
"Branch","branch:9031","master"
"Branch","branch:9045","adelaide"
"Branch","branch:9046","adelaide-old"
"Branch","branch:9047","classic-fixing"
"Branch","branch:9048","clipper_sfbf"
"Branch","branch:9049","felica"
"Branch","branch:9050","gh-pages"
"Branch","branch:9051","gocard"
"Branch","branch:9052","itso"
"Branch","branch:9053","manlyff"
"Branch","branch:9054","master"
"Branch","branch:9055","metrodroid"
"Branch","branch:9056","mfc-retry"
"Branch","branch:9057","myki"
"Branch","branch:9058","nextfare"
"Branch","branch:9059","oldmaster"
"Branch","branch:9060","opal"
"Branch","branch:9061","ov-chipkaart"
"Branch","branch:9062","privacy-mode"
"Branch","branch:9063","spoon"
"Branch","branch:9064","stub"
"Branch","branch:9065","unforking"
"Branch","branch:9066","upstream-pr-96"
"Branch","branch:9068","master"
"Branch","branch:9080","master"
"Branch","branch:9120","master"
"Branch","branch:9121","room-experiment"
"Branch","branch:9125","master"
"Branch","branch:9129","master"
"Branch","branch:9131","master"
"Branch","branch:9133","master"
"Branch","branch:9141","master"
"Branch","branch:9157","master"
"Branch","branch:9158","minsec-picker"
"Branch","branch:9159","share-formats"
"Branch","branch:9160","translations"
"Branch","branch:9162","master"
"Branch","branch:9164","master"
"Branch","branch:9166","master"
"Branch","branch:9191","audio-crash-284"
"Branch","branch:9192","beta"
"Branch","branch:9193","master"
"Branch","branch:9194","non-admin-users"
"Branch","branch:9196","master"
"Branch","branch:9198","gh-pages"
"Branch","branch:9199","master"
"Branch","branch:9201","IOS"
"Branch","branch:9202","master"
"Branch","branch:9204","master"
"Branch","branch:9206","develop_v1"
"Branch","branch:9207","master"
"Branch","branch:9210","master"
"Branch","branch:9212","master"
"Branch","branch:9214","master"
"Branch","branch:9217","master"
"Branch","branch:9220","GDG_code"
"Branch","branch:9221","SPIKE_service_tracking"
"Branch","branch:9222","SPIKE_software_and_hardware_pedometer"
"Branch","branch:9223","SPIKE_software_pedometer"
"Branch","branch:9224","SPIKE_switch_to_activity"
"Branch","branch:9225","master"
"Branch","branch:9226","spikeOfUsingLocationServices"
"Branch","branch:9227","spikePedoMeterBuiltIntoPhone"
"Branch","branch:9228","spikeToShowSpeedToSeeIfItDetectsStoppingShouldNotTakeCoordinatesWhenStopped"
"Branch","branch:9230","desenvolvimento"
"Branch","branch:9231","master"
"Branch","branch:9233","master"
"Branch","branch:9236","DynamicCitieslist"
"Branch","branch:9237","develop"
"Branch","branch:9238","master"
"Branch","branch:9242","master"
"Branch","branch:9244","master"
"Branch","branch:9248","develop"
"Branch","branch:9249","master"
"Branch","branch:9251","master"
"Branch","branch:9253","master"
"Branch","branch:9266","master"
"Branch","branch:9268","master"
"Branch","branch:9270","master"
"Branch","branch:9272","Branch_DB"
"Branch","branch:9273","master"
"Branch","branch:9280","customdiagrams"
"Branch","branch:9281","gdrive"
"Branch","branch:9282","help_activity"
"Branch","branch:9283","itervals"
"Branch","branch:9284","master"
"Branch","branch:9285","notes"
"Branch","branch:9286","timefilters"
"Branch","branch:9288","master"
"Branch","branch:9294","master"
"Branch","branch:9296","master"
"Branch","branch:9297","revert-102-master"
"Branch","branch:9299","master"
"Branch","branch:9302","master"
"Branch","branch:9304","gh-pages"
"Branch","branch:9305","master"
"Branch","branch:9307","develop"
"Branch","branch:9329","master"
"Branch","branch:9331","email"
"Branch","branch:9332","master"
"Branch","branch:9334","master"
"Branch","branch:9340","master"
"Branch","branch:9383","attempt-tab-and-dropdown"
"Branch","branch:9384","kotlin"
"Branch","branch:9385","master"
"Branch","branch:9386","monkey"
"Branch","branch:9387","nav-right"
"Branch","branch:9420","1.5.x"
"Branch","branch:9421","1.6.x"
"Branch","branch:9422","1.7.x"
"Branch","branch:9423","1.9.x"
"Branch","branch:9424","devel"
"Branch","branch:9425","jan-rfc-dialog-fragment"
"Branch","branch:9426","master"
"Branch","branch:9427","pullrequest-android-studio-update-1.2"
"Branch","branch:9428","pullrequest-code-cleanup-9-xml-files"
"Branch","branch:9429","pullrequest-code-cleanup-if-statements"
"Branch","branch:9431","master"
"Branch","branch:9433","master"
"Branch","branch:9435","master"
"Branch","branch:9438","card-view"
"Branch","branch:9439","master"
"Branch","branch:9441","master"
"Branch","branch:9464","PhoneRegisterTemp"
"Branch","branch:9465","master"
"Branch","branch:9467","master"
"Branch","branch:9468","mmathieum"
"Branch","branch:9470","autodefine_language"
"Branch","branch:9471","master"
"Branch","branch:9472","translation_fragment"
"Branch","branch:9474","master"
"Branch","branch:9476","RangeBarChanges_Redesign"
"Branch","branch:9477","master"
"Branch","branch:9479","master"
"Branch","branch:9481","master"
"Branch","branch:9490","master"
"Branch","branch:9492","master"
"Branch","branch:9494","master"
"Branch","branch:9496","master"
"Branch","branch:9497","native"
"Branch","branch:9500","master"
"Branch","branch:9503","master"
"Branch","branch:9505","master"
"Branch","branch:9507","master"
"Branch","branch:9536","1.3.0"
"Branch","branch:9537","2.0.0"
"Branch","branch:9538","Android_AutoConnect"
"Branch","branch:9539","ble-server"
"Branch","branch:9540","mac_support"
"Branch","branch:9541","master"
"Branch","branch:9542","uwp"
"Branch","branch:9543","uwp_creators_update"
"Branch","branch:9545","master"
"Branch","branch:9547","master"
"Branch","branch:9553","2016"
"Branch","branch:9554","CHAT-SERVICES"
"Branch","branch:9555","Dialog_to_QBChatDialog_in_activity"
"Branch","branch:9556","FULL_INTEGRATION_QBCHATDIALOG"
"Branch","branch:9557","QMUN-1754"
"Branch","branch:9558","QMUN-1756"
"Branch","branch:9559","QMUN-1760"
"Branch","branch:9560","QMUN-1762"
"Branch","branch:9561","QMUN-1763"
"Branch","branch:9562","QMUN-1772"
"Branch","branch:9563","QMUN-1776"
"Branch","branch:9564","QMUN-1777"
"Branch","branch:9565","QMUN-1777A"
"Branch","branch:9566","QMUN-1778"
"Branch","branch:9567","QMUN-1779"
"Branch","branch:9568","QMUN-1781"
"Branch","branch:9569","QMUN-1783"
"Branch","branch:9570","QMUN-1784"
"Branch","branch:9571","QMUN-1786"
"Branch","branch:9572","QMUN-1794"
"Branch","branch:9573","QMUN-1799"
"Branch","branch:9574","QMUN-1800"
"Branch","branch:9575","QMUN-1801"
"Branch","branch:9576","QMUN-1806"
"Branch","branch:9577","QMUN-1809"
"Branch","branch:9578","QMUN-1811"
"Branch","branch:9579","QMUN-1812"
"Branch","branch:9580","QMUN-1813"
"Branch","branch:9581","QMUN-1820"
"Branch","branch:9582","QMUN-1834"
"Branch","branch:9583","QMUN-1836"
"Branch","branch:9584","QMUN-1837"
"Branch","branch:9585","QMUN-1843"
